"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000112414",-0.451560452013462,7.14998679719384,1.91914345429859,0.165951116166365,1
"ENSG00000137547",-0.356438351269081,4.76778622774232,1.91869644403777,0.166000434791264,1
"ENSG00000118946",1.03566222399321,2.24239687352753,1.91866366950981,0.166004051463481,1
"ENSG00000238741",1.09186026655279,-1.11909913004213,1.91848949739853,0.166023272884927,1
"ENSG00000138621",0.525792952870423,1.74849047408041,1.91827005920282,0.166047493441586,1
"ENSG00000163297",-0.455301124103209,5.88760737657848,1.91733179968796,0.166151099728982,1
"ENSG00000168746",1.22153391492,-1.39453057638969,1.91625343335689,0.166270268540634,1
"ENSG00000168528",0.728287404532631,6.81720306150409,1.91190880857887,0.16675137920189,1
"ENSG00000007350",1.5236753100436,-2.20014387057387,1.91118282957963,0.166831927222726,1
"ENSG00000278709",1.77404388365315,-2.37074876278515,1.90920343038072,0.167051769745747,1
"ENSG00000149476",-0.702183303501884,5.49645076150791,1.90862251265706,0.167116352482927,1
"ENSG00000179988",-0.588431415433918,1.65705265103733,1.90797615142245,0.16718824442059,1
"ENSG00000100342",0.477130911556472,7.35251957228387,1.90686021065244,0.167312449018204,1
"ENSG00000224687",1.17457934637686,-0.358492299845057,1.90678820488757,0.167320466913669,1
"ENSG00000168140",0.462046550239167,5.13247282560639,1.90664606333186,0.167336295773412,1
"ENSG00000261116",1.68246753375556,-2.16489839029116,1.90635502556932,0.167368711040917,1
"ENSG00000228384",-2.07099597298848,-1.07540674233464,1.90562509670754,0.167450040860725,1
"ENSG00000222009",0.801018590519648,2.00363598430733,1.90554903546254,0.167458518328034,1
"ENSG00000150753",0.460401047503747,6.30110115500252,1.90533537194912,0.167482334997229,1
"ENSG00000178401",0.453872159287342,5.60469424713119,1.90286506377092,0.167757977555027,1
"ENSG00000114735",0.521491879273302,3.3827109908449,1.90211192888828,0.167842117396356,1
"ENSG00000197594",-0.445603667315136,6.33816617387998,1.90133966477026,0.167928444559885,1
"ENSG00000110756",0.684361303230628,6.29614671796091,1.90109450057582,0.167955860756861,1
"ENSG00000107833",0.561903571017626,2.07632735775993,1.90106218603268,0.167959474806904,1
"ENSG00000107185",-0.583378104907612,4.36010316710716,1.90013667287312,0.168063021791357,1
"ENSG00000229809",0.526730168803999,2.59656211064386,1.90009270599765,0.168067942652374,1
"ENSG00000184500",-0.463274588627689,8.58346940848149,1.89950836353341,0.168133359117199,1
"ENSG00000140992",-0.559779031630712,4.56134666255745,1.89940101692747,0.168145379618204,1
"ENSG00000198947",-0.419215636573796,5.46334905217695,1.89936377141815,0.168149550540825,1
"ENSG00000186301",0.768294752952014,6.39048173174413,1.89888192503468,0.168203520595303,1
"ENSG00000124343",1.0903393194546,0.687792147072603,1.89868873201261,0.168225165096084,1
"ENSG00000131446",-0.400354584525373,7.24803384572057,1.89860088631168,0.168235007999721,1
"ENSG00000114520",-0.355181079809933,5.59057697015631,1.89805658983001,0.168296009854161,1
"ENSG00000232611",1.2344571775858,-1.18912406646359,1.89766921906694,0.168339439750713,1
"ENSG00000143437",-0.344773045816002,5.51257952386557,1.89755857430218,0.168351846996556,1
"ENSG00000176171",-0.393911218396257,6.95557992141376,1.897063952051,0.168407324705822,1
"ENSG00000153064",-1.14696561614386,-1.66070587496456,1.8949351942668,0.16864632926216,1
"ENSG00000159650",-1.17288173333297,6.1797942636727,1.89475782883031,0.168666260365825,1
"ENSG00000200170",1.62951156377377,-2.2424911242726,1.89470942999453,0.168671699561953,1
"ENSG00000160460",-1.05528791643645,0.412282904089611,1.89460453434599,0.168683488717691,1
"ENSG00000250470",-1.27547291529112,-2.10487128296136,1.89440161536624,0.168706297335261,1
"ENSG00000114270",0.929418012259663,0.0877351695821011,1.89294048068258,0.168870637088548,1
"ENSG00000100938",-0.344006304815049,5.01020650156869,1.89223240099024,0.168950343714482,1
"ENSG00000238840",2.51697456823384,-2.83234916770182,1.89221350028462,0.168952471907127,1
"ENSG00000083290",-0.518039808910955,2.83467101542572,1.89184615913246,0.168993840105228,1
"ENSG00000148082",-1.2764284950224,-1.74322496613839,1.89154168877279,0.169028136900146,1
"ENSG00000262481",-1.06033797556311,-2.2706628933243,1.89089800067251,0.169100670857442,1
"ENSG00000104872",0.367960935087139,4.622602227441,1.89075528049867,0.169116758106581,1
"ENSG00000260620",2.17738311427269,-2.69505934773955,1.88990649948119,0.169212467966512,1
"ENSG00000187764",0.535839035320486,2.20278857302966,1.88842421180238,0.169379762042395,1
