"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000210196",1.75037591330682,6.07505310586226,26.7586265163814,2.30520338843333e-07,0.00162541419467596
"ENSG00000210194",2.25155302466803,4.93133536260375,26.6255079862635,2.46961603569654e-07,0.00162541419467596
"ENSG00000198744",7.31907213197702,4.00711292653893,26.5749551826888,2.53508842424117e-07,0.00162541419467596
"ENSG00000177943",2.66984225939266,4.00457387749924,25.7053987066522,3.97712914092313e-07,0.00191250197564141
"ENSG00000115457",-3.70076359621066,8.30899315982798,25.2686867729433,4.98740150213207e-07,0.00191865335787021
"ENSG00000210191",2.43759046563739,3.92466632187659,22.5779550380829,2.01786786919849e-06,0.00646894807733883
"ENSG00000243135",-3.06084480363923,3.52513888423004,20.756473478295,5.21549765469313e-06,0.0127270181107108
"ENSG00000185905",2.45742869606646,-0.348229786300087,20.7281268879182,5.29327501355269e-06,0.0127270181107108
"ENSG00000210174",2.58315119872673,0.420487058037512,19.5862854191028,9.61569706547199e-06,0.0205508814504838
"ENSG00000196154",1.95985722772491,2.75319075501134,19.156723677964,1.20412595054573e-05,0.0231613626587472
"ENSG00000174885",2.55141196631152,1.30730972989892,18.8596659231377,1.40696328792017e-05,0.0246026716755858
"ENSG00000095303",1.97193775871921,1.87396635719726,17.9329766719702,2.28821846223621e-05,0.0332615533474727
"ENSG00000210164",2.2871606935973,2.14877837236656,17.9229971227489,2.30024783108914e-05,0.0332615533474727
"ENSG00000225630",2.0929549814098,5.22425951568807,17.825702582799,2.42090848382957e-05,0.0332615533474727
"ENSG00000235649",6.88541969175787,-2.20420734658314,16.0257197673561,6.24878151462274e-05,0.0797954645376343
"ENSG00000115468",-3.40724163876881,5.09865288689125,15.911470674722,6.63752239460436e-05,0.0797954645376343
"ENSG00000210176",2.33025621567765,2.08158111306378,15.6439679938209,7.6456058020722e-05,0.0865077809428581
"ENSG00000127528",2.2090004703465,4.540317409187,15.4276662701498,8.5724029312863e-05,0.09160565021294
"ENSG00000267519",2.15891774306212,0.374212750415269,15.2449770092204,9.44275534891118e-05,0.095595473229635
"ENSG00000210184",2.38491628815936,1.76528964859861,14.9623862318341,0.000109675720125304,0.105480623830511
"ENSG00000092964",1.47695913517633,4.2594457211514,14.8036718458694,0.000119302982541244,0.107967024355965
"ENSG00000212907",1.84582884746645,11.2085869378575,14.7386738947266,0.00012348710869931,0.107967024355965
"ENSG00000248527",1.73642899764938,9.44365182499656,14.4918861365925,0.000140764550217699,0.116769600814843
"ENSG00000237973",1.68787326505849,6.05050740362322,14.4270248689081,0.00014569640860703,0.116769600814843
"ENSG00000109991",-3.27308755853299,-0.0659508600546239,14.0502909650954,0.00017798629250327,0.136942653452016
"ENSG00000169442",2.22521829378493,1.36851177254735,13.8638245494516,0.000196545499243173,0.145405872228555
"ENSG00000209082",1.89361150801504,6.51390828031787,13.7482773321345,0.000209012415676149,0.148901993167805
"ENSG00000085552",3.37235066957735,4.84522057773127,13.3496656848232,0.000258468697939288,0.167774712512986
"ENSG00000198712",1.88497010046223,12.4343926477135,13.3397665961784,0.000259836687663169,0.167774712512986
"ENSG00000168702",-3.62654015736614,0.221739001826369,13.2263959924034,0.000276034059131601,0.167774712512986
"ENSG00000198886",1.89265189157227,13.5278657831396,13.164915322197,0.000285239676921169,0.167774712512986
"ENSG00000240409",1.70210382426418,-0.0682120685665408,13.1229454143115,0.0002917010759472,0.167774712512986
"ENSG00000224245",3.24292530259309,-2.0197778793632,13.1018250240302,0.000295008236229435,0.167774712512986
"ENSG00000186407",2.62935491034431,1.77461208148373,13.0919943626928,0.000296560448424305,0.167774712512986
"ENSG00000198695",1.66664529251919,10.6839140991737,12.9516828206761,0.000319634045307017,0.169692529281016
"ENSG00000198763",1.95888494980532,12.1444292007494,12.9189683098521,0.000325269088306549,0.169692529281016
"ENSG00000110244",4.54972868820887,7.86112676531072,12.9033417657113,0.000327995993647332,0.169692529281016
"ENSG00000111186",-2.33590295326127,1.83279704679637,12.862465154707,0.00033523868534851,0.169692529281016
"ENSG00000281005",2.23903122717101,-1.31047099216702,12.6617037884847,0.000373221943861902,0.182158098622325
"ENSG00000188525",3.81015184726149,-0.381731859903241,12.6339421506044,0.000378805507922693,0.182158098622325
"ENSG00000228253",1.64751308587003,11.1271070154411,12.4534623306164,0.000417217706260715,0.189001792518929
"ENSG00000198888",1.81495429888994,12.0665765698295,12.4359876359231,0.000421139555966592,0.189001792518929
"ENSG00000198899",1.7353795785474,13.0096376939514,12.3713330650226,0.000435976213515727,0.189001792518929
"ENSG00000133048",4.54994441492611,7.25500071062727,12.3430029780997,0.000442642405927434,0.189001792518929
"ENSG00000198851",2.13363922411616,0.953226517158518,12.2959910746208,0.000453932262978365,0.189001792518929
"ENSG00000198786",1.57906962572329,12.0933135869475,12.2650699548685,0.000461515916996552,0.189001792518929
"ENSG00000264895",4.29194904325172,-1.69800257837483,12.2638457484907,0.00046181878078449,0.189001792518929
"ENSG00000215018",3.20772972427626,-1.19983893842645,12.182931187052,0.000482287983244989,0.189909331681129
"ENSG00000260518",7.46923484135089,-2.31976715777891,12.1771596522168,0.000483782544963624,0.189909331681129
"ENSG00000197859",1.5577545944881,4.3860979118071,11.9828203029119,0.000536932594004167,0.204557104245328
"ENSG00000138944",2.44543191135858,-1.04282196321008,11.9640583278085,0.000542366119912228,0.204557104245328
"ENSG00000198840",1.63247948552948,11.056969919915,11.8699058365382,0.000570482968264019,0.206811139993843
"ENSG00000274422",3.02732249063327,0.793453988498611,11.8371349499468,0.000580610908130697,0.206811139993843
"ENSG00000148362",1.07318958913559,3.17163970505864,11.8263466265825,0.000583984639170654,0.206811139993843
"ENSG00000254521",3.98906516014844,-0.657067774512257,11.7918663603903,0.000594900642717279,0.206811139993843
"ENSG00000183729",4.19113732747382,0.666838135511925,11.7694688106101,0.000602101577315061,0.206811139993843
"ENSG00000265107",2.23890052867271,0.16137181117074,11.7149229993434,0.000620008766089833,0.209225765188385
"ENSG00000261617",3.42323799351195,-1.71161769674385,11.5924129496158,0.000662214325584289,0.211202815953493
"ENSG00000136859",1.5074699047404,3.37200604692034,11.5857519197518,0.000664590563298996,0.211202815953493
"ENSG00000183049",1.47057259975926,4.403153387376,11.5845168493404,0.000665032104552177,0.211202815953493
"ENSG00000110436",-1.77496685535392,5.36862797278012,11.5074518531912,0.000693177361922113,0.211202815953493
"ENSG00000187474",1.38391384577636,2.11080717393351,11.4956596243919,0.000697588974091183,0.211202815953493
"ENSG00000213397",1.8237867444042,-0.597342141238,11.4828054228909,0.000702430200696927,0.211202815953493
"ENSG00000182866",2.04769784924075,0.701962904859664,11.4099334920083,0.00073052446651116,0.211202815953493
"ENSG00000167614",2.21979465745395,-1.44344067242502,11.2742644931851,0.000785889855329682,0.211202815953493
"ENSG00000213025",7.29200625719906,-0.0337519870016951,11.2530614405199,0.000794917984022658,0.211202815953493
"ENSG00000203805",2.72642221948244,-1.77536376356481,11.2521443427483,0.000795310834731186,0.211202815953493
"ENSG00000229344",2.13925820146506,0.0152054092615459,11.2498264316982,0.000796304616775847,0.211202815953493
"ENSG00000251562",1.88135363267898,8.77489571304085,11.2357180726431,0.000802380563678276,0.211202815953493
"ENSG00000240224",-6.63668875696952,-1.99040031039608,11.2351049320845,0.000802645680333965,0.211202815953493
"ENSG00000073150",-1.49931643030435,3.79744723001124,11.2263142343504,0.000806456449431989,0.211202815953493
"ENSG00000128641",-1.31348433327001,8.75888720373787,11.1937910190471,0.000820714937240361,0.211202815953493
"ENSG00000126562",-4.38002092000388,-0.271368087999216,11.1893893001661,0.000822664169767513,0.211202815953493
"ENSG00000170099",-1.16868155792577,8.15260719070976,11.1876694436611,0.000823427052014773,0.211202815953493
"ENSG00000183570",2.2468566093383,-0.415375697775305,11.1874829691533,0.000823509810060411,0.211202815953493
"ENSG00000151474",1.07175775964075,3.58425756575125,11.1166518351587,0.000855560930399328,0.216535717055672
"ENSG00000145692",-3.62134903906544,9.35333213681965,11.0683053200401,0.00087815906345801,0.216637217223539
"ENSG00000007001",-3.34213023758706,1.04192382952609,11.0616791295964,0.000881302944679835,0.216637217223539
"ENSG00000171954",2.12409713345205,2.39262434834433,11.0439935036582,0.000889749943366757,0.216637217223539
"ENSG00000014164",-1.5521127960746,4.13939126069476,11.007766591271,0.000907309052743083,0.217956701447564
"ENSG00000135046",1.3807194031874,4.61327952733527,10.9785593612137,0.000921720538321893,0.217956701447564
"ENSG00000090382",1.23867644408526,4.95707962111517,10.9438810692897,0.000939132437917723,0.217956701447564
"ENSG00000004534",0.957955201835617,5.03080895738209,10.9240300878872,0.00094924886749542,0.217956701447564
"ENSG00000085265",1.46793106884213,2.55661752111268,10.9091912975423,0.000956882899290711,0.217956701447564
"ENSG00000182107",-1.17224287671697,3.9964380672701,10.8945341597022,0.000964484422839372,0.217956701447564
"ENSG00000279283",2.40583375095779,-1.41962281646571,10.8695606034839,0.000977577206632107,0.217956701447564
"ENSG00000090512",-1.89749124465684,5.83882216304594,10.8508041390607,0.00098752864302102,0.217956701447564
"ENSG00000167600",1.69782732673326,0.400156247148361,10.8328497438506,0.000997150492715655,0.217956701447564
