"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000125740",10.3287004948605,6.01251159970161,76.3885603272342,2.32997094748568e-18,2.31726213294186e-14
"ENSG00000136826",3.6627186258839,4.71657296433698,76.3223435634046,2.40942254529957e-18,2.31726213294186e-14
"ENSG00000087074",5.03526491872442,7.12241926985969,48.9061614691732,2.68505939812532e-12,1.72157058409802e-08
"ENSG00000267519",4.36389528571759,0.374212750415269,46.9982193020873,7.10512295283652e-12,3.41667599994526e-08
"ENSG00000162783",3.99891085409957,6.0453292951088,42.3703235907021,7.5527399267517e-11,2.90553904982138e-07
"ENSG00000175592",5.51078466677867,3.94878583356648,36.3336096504154,1.66271641800111e-09,5.33039171670856e-06
"ENSG00000128016",2.91337540881532,7.00269398104176,32.1698265546888,1.4126770364565e-08,3.88183468517725e-05
"ENSG00000130522",2.63778339953934,7.94883123504252,31.4528415091251,2.0434335076936e-08,4.91318044006079e-05
"ENSG00000112149",3.7065962090488,4.13046093775281,30.2052569538851,3.88654583756759e-08,7.93833492355696e-05
"ENSG00000140403",5.08450241464435,5.32076023626311,29.9573978793134,4.41643668696042e-08,7.93833492355696e-05
"ENSG00000197405",2.63046175453348,4.16558707638142,29.9040103475908,4.53972883593068e-08,7.93833492355696e-05
"ENSG00000162772",4.72089215082061,8.00015393350853,29.1941690395006,6.54759553823653e-08,0.000104952500148316
"ENSG00000163874",4.04445937984181,5.90579098483748,28.9840355952403,7.29772453631127e-08,0.000107978254966113
"ENSG00000112137",2.55934949363723,1.72988891278361,28.2890136858438,1.04487325828728e-07,0.000124138250051354
"ENSG00000169429",6.96352862942185,8.18824903157911,28.2679230421192,1.05632002252994e-07,0.000124138250051354
"ENSG00000161835",2.25281764567268,2.94764026832153,28.255611998712,1.06305973181619e-07,0.000124138250051354
"ENSG00000135046",2.26834545498629,4.61327952733527,27.9062408063255,1.27338391385442e-07,0.000124138250051354
"ENSG00000007944",2.60583121424889,3.27619723174955,27.8541507581967,1.30813133087838e-07,0.000124138250051354
"ENSG00000173110",7.95691398974777,9.32416960682299,27.8512355827707,1.31010377963396e-07,0.000124138250051354
"ENSG00000059728",3.02473429306587,5.41901435385842,27.8196821178883,1.33164496930029e-07,0.000124138250051354
"ENSG00000113070",4.76569481277707,3.92678161770694,27.785628346222,1.35529152642497e-07,0.000124138250051354
"ENSG00000189143",3.98981597960055,2.69998080588279,27.4936156940458,1.57613935410507e-07,0.000134347618140083
"ENSG00000170345",6.30087444869723,7.61049487826823,27.4567834554903,1.60644409525443e-07,0.000134347618140083
