"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000136826",3.54022003444315,4.71657296433698,70.942803668288,3.67732589151043e-17,7.07333635232032e-13
"ENSG00000125740",8.93699884500817,6.01251159970161,63.9095487455797,1.30264737123772e-15,1.25282110928788e-11
"ENSG00000173846",4.51232519430985,3.95885100676303,56.4481401872016,5.77002737144143e-14,3.69954921632253e-10
"ENSG00000163874",6.06558229691832,5.90579098483748,53.9541694440174,2.05221069644225e-13,9.86856818651665e-10
"ENSG00000104856",3.57439801208086,4.17416362480754,47.7324385380225,4.88540872499817e-12,1.85022402378828e-08
"ENSG00000185950",2.5628098680636,6.20620569633996,47.4057110654274,5.77142923978667e-12,1.85022402378828e-08
"ENSG00000175592",6.46424525251819,3.94878583356648,46.8622133842859,7.6157007850252e-12,2.04377312510817e-08
"ENSG00000162772",6.48564514495175,8.00015393350853,46.6468787810816,8.50022615069683e-12,2.04377312510817e-08
"ENSG00000146232",3.12199324351046,4.26864892432458,45.3138980448132,1.67853758381762e-11,3.58740782497021e-08
"ENSG00000130522",3.23119621606554,7.94883123504252,44.8835795604867,2.09104039346419e-11,3.74524067418073e-08
"ENSG00000176170",4.79843907412577,3.5868295967147,44.8366086656482,2.14180646820837e-11,3.74524067418073e-08
"ENSG00000112149",4.72774683792102,4.13046093775281,43.8677031729841,3.51338837299354e-11,5.63166877954422e-08
"ENSG00000156030",3.68459864239557,5.60044188527658,42.3993750600056,7.44138132693954e-11,1.10103822941294e-07
"ENSG00000087074",4.5797979371716,7.12241926985969,42.2295296314682,8.11651515309334e-11,1.11515120692679e-07
"ENSG00000118503",5.48896353604674,7.43452517854937,41.8756755177999,9.72651353975893e-11,1.24726325291509e-07
"ENSG00000075426",3.51836180402809,6.14735802517936,41.4085523379877,1.23515824879907e-10,1.48489180722813e-07
"ENSG00000077150",2.45619016870254,5.6371874150795,39.9168868995425,2.65002180735639e-10,2.70132700085943e-07
"ENSG00000125347",3.8805068957152,6.76527390611387,39.8954422886852,2.67927659101813e-10,2.70132700085943e-07
"ENSG00000185022",5.70749397304403,6.76865599549028,39.8730008563336,2.71023750718279e-10,2.70132700085943e-07
"ENSG00000183696",2.39904995782762,4.35883343935876,39.8032577955606,2.8087621532201e-10,2.70132700085943e-07
"ENSG00000106366",6.98682111001087,9.07352592718885,39.6030521597655,3.11196556619811e-10,2.85041226980098e-07
"ENSG00000106211",3.83757383603606,9.51412426052306,39.0024994776107,4.23263284180561e-10,3.70066785055141e-07
"ENSG00000112773",3.37292900578566,6.32641257503594,38.3630080414801,5.87352685640915e-10,4.91205604708826e-07
"ENSG00000059728",3.64097251181159,5.41901435385842,38.2049198380603,6.3691631840867e-10,5.10461891024615e-07
"ENSG00000162783",3.74305421716294,6.0453292951088,37.9695753744515,7.18564728689363e-10,5.52863702253596e-07
"ENSG00000023445",6.13278798358487,8.30245605639074,37.6165044108071,8.61127663833613e-10,6.3706886976306e-07
"ENSG00000170525",3.19419324789611,6.40259750887049,37.1533918252707,1.09192653883735e-09,7.7789655461246e-07
"ENSG00000120694",5.44568234852667,9.54045484312405,36.8522583368933,1.27428399515825e-09,8.26084329767666e-07
"ENSG00000134531",4.16919805305559,5.56274593042068,36.8455017870656,1.27870774422275e-09,8.26084329767666e-07
"ENSG00000115009",8.93830516293426,6.90453944411399,36.8171694512105,1.29742596819656e-09,8.26084329767666e-07
"ENSG00000127666",2.13156121698845,4.43029679436144,36.7668415248663,1.33135504147635e-09,8.26084329767666e-07
"ENSG00000070404",4.37032797726704,5.253454497315,36.6331543370112,1.42585877697222e-09,8.57074799220647e-07
"ENSG00000125845",4.95793583943674,5.32445913575847,36.5398005120778,1.4958060718435e-09,8.71873630057869e-07
"ENSG00000267270",4.29504427843832,4.1796225404487,35.793526606851,2.19375595397118e-09,1.24108516984222e-06
"ENSG00000163661",6.66960029741708,3.19781540628902,35.7027510781538,2.29839213155094e-09,1.26313064715378e-06
"ENSG00000177606",5.11319233262483,8.76520978020283,35.4529910847944,2.61280847331297e-09,1.39603808289375e-06
"ENSG00000128016",3.07189187067283,7.00269398104176,35.2841340733251,2.84943926808117e-09,1.48132336004166e-06
"ENSG00000090339",5.01501735253751,8.42189392363195,34.8070958762428,3.6404420052772e-09,1.82238192060174e-06
"ENSG00000169429",8.11927486149834,8.18824903157911,34.7781470063542,3.69497763989955e-09,1.82238192060174e-06
"ENSG00000151929",5.51896872179432,8.58538473485327,34.2198522950808,4.92242277546073e-09,2.36707005214968e-06
"ENSG00000170961",7.13656764581657,1.27648876334399,34.0592804984914,5.34583310527888e-09,2.50797804341559e-06
"ENSG00000011422",3.94327476376717,3.88718726110304,33.6024737422102,6.76066932207612e-09,3.02434897800124e-06
"ENSG00000149257",4.28769692404765,8.18553418721006,33.6023910027284,6.76095690429182e-09,3.02434897800124e-06
"ENSG00000160888",2.82078155883938,5.76897838111031,32.907434517691,9.66529372037688e-09,4.2252710161693e-06
"ENSG00000204389",6.45808508714494,10.5435308228331,32.6437274550265,1.10696078616685e-08,4.73164238264875e-06
"ENSG00000050730",9.48028593164205,3.50901558991802,32.1838394764219,1.40252489762786e-08,5.86468834910258e-06
"ENSG00000049249",6.02648699973126,2.18294082351939,32.053254447896,1.50003594507823e-08,6.13897689437867e-06
